id,source,date,title,FINAL,url
482,Kompas,2026-05-31,"Alami Paceklik Gol, Christian Pulisic Yakin Bangkit di Piala Dunia 2026",0,https://bola.kompas.com/read/2026/05/31/09171838/alami-paceklik-gol-christian-pulisic-yakin-bangkit-di-piala-dunia-2026
483,Kompas,2026-05-31,"Kontroversi PSG Vs Arsenal, Arteta Kesal Tak Dapat Hadiah Penalti",0,https://bola.kompas.com/read/2026/05/31/08313798/kontroversi-psg-vs-arsenal-arteta-kesal-tak-dapat-hadiah-penalti
484,Kompas,2026-05-31,Rafael Benitez Blak-blakan Tertarik Jadi Pelatih Timnas Italia,0,https://bola.kompas.com/read/2026/05/31/08282988/rafael-benitez-blak-blakan-tertarik-jadi-pelatih-timnas-italia
485,Kompas,2026-05-31,Daisuke Sato Ungkap Kronologi sampai Persib Kena Sanksi FIFA,1,https://bola.kompas.com/read/2026/05/31/08150358/daisuke-sato-ungkap-kronologi-sampai-persib-kena-sanksi-fifa
486,Kompas,2026-05-31,Jadwal Timnas U19 Indonesia Vs Myanmar: Ujian Pertama Garuda Muda,0,https://bola.kompas.com/read/2026/05/31/08052358/jadwal-timnas-u19-indonesia-vs-myanmar-ujian-pertama-garuda-muda
487,Kompas,2026-05-31,"Tinggalkan Liverpool, Arne Slot Masuk Radar Pelatih Baru AC Milan",1,https://bola.kompas.com/read/2026/05/31/07574078/tinggalkan-liverpool-arne-slot-masuk-radar-pelatih-baru-ac-milan
488,Kompas,2026-05-31,Kebanggaan Joao Neves Usai Antar PSG Raih Dua Liga Champions Beruntun,0,https://bola.kompas.com/read/2026/05/31/07465998/kebanggaan-joao-neves-usai-antar-psg-raih-dua-liga-champions-beruntun
489,Kompas,2026-05-31,"Hadiah Liga Champions, PSG dan Arsenal Raup Lebih dari Rp 2 Triliun",0,https://bola.kompas.com/read/2026/05/31/07390858/hadiah-liga-champions-psg-dan-arsenal-raup-lebih-dari-rp-2-triliun
490,Kompas,2026-05-31,"Daftar Juara Liga Champions: Gelar Kedua PSG, Real Madrid Mendominasi",0,https://bola.kompas.com/read/2026/05/31/07211908/daftar-juara-liga-champions-gelar-kedua-psg-real-madrid-mendominasi
491,Kompas,2026-05-31,"Saat Sepak Bola ""Senang-senang"" PSG Beri Luka untuk Pasukan Arteta...",1,https://bola.kompas.com/read/2026/05/31/07205408/saat-sepak-bola-senang-senang-psg-beri-luka-untuk-pasukan-arteta
492,Kompas,2026-05-31,PSG VS Arsenal: Martin Odegaard Terkesan dengan Aksi Berkelas Marquinhos,0,https://bola.kompas.com/read/2026/05/31/06494768/psg-vs-arsenal-martin-odegaard-terkesan-dengan-aksi-berkelas-marquinhos
493,Kompas,2026-05-31,Kata Mikel Arteta Usai Arsenal Dibekuk PSG di Final Liga Champions,1,https://bola.kompas.com/read/2026/05/31/06201818/kata-mikel-arteta-usai-arsenal-dibekuk-psg-di-final-liga-champions
494,Kompas,2026-05-31,John Herdman Buka Peluang Mathew Baker Akselerasi ke Timnas Senior,0,https://bola.kompas.com/read/2026/05/31/06031658/john-herdman-buka-peluang-mathew-baker-akselerasi-ke-timnas-senior
495,Kompas,2026-05-31,"Hasil PSG Vs Arsenal 1-1 (a.p. 4-3), Joao Neves Sindir Taktik The Gunners",0,https://bola.kompas.com/read/2026/05/31/05573038/hasil-psg-vs-arsenal-1-1-ap-4-3-joao-neves-sindir-taktik-the-gunners
496,Kompas,2026-05-31,Akhir Pilu Arsenal di Liga Champions: Tak Terkalahkan tapi Gagal Juara,1,https://bola.kompas.com/read/2026/05/31/05475298/akhir-pilu-arsenal-di-liga-champions-tak-terkalahkan-tapi-gagal-juara
497,Kompas,2026-05-31,"Hasil PSG Vs Arsenal 1-1 (a.p. 4-3), Steven Gerrard Kritik Eberechi Eze",0,https://bola.kompas.com/read/2026/05/31/05332718/hasil-psg-vs-arsenal-1-1-ap-4-3-steven-gerrard-kritik-eberechi-eze
498,Kompas,2026-05-31,"Rekap Hasil Singapore Open 2026, Fajar/Fikri Wakil Indonesia di Final",0,https://www.kompas.com/badminton/read/2026/05/31/05201718/rekap-hasil-singapore-open-2026-fajar-fikri-wakil-indonesia-di-final
499,Kompas,2026-05-31,"PSG Vs Arsenal 1-1 (a.p. 4-3), Havertz Batal Sejajar Rekor Langka Ronaldo",0,https://bola.kompas.com/read/2026/05/31/05172938/psg-vs-arsenal-1-1-ap-4-3-havertz-batal-sejajar-rekor-langka-ronaldo
500,Kompas,2026-05-31,Kata-kata Pertama Luis Enrique Setelah PSG Pertahankan Gelar Liga Champions,1,https://bola.kompas.com/read/2026/05/31/02283848/kata-kata-pertama-luis-enrique-setelah-psg-pertahankan-gelar-liga-champions
501,Kompas,2026-05-31,"PSG Atasi Arsenal di Final Liga Champions, Samakan Kehebatan Real Madrid",0,https://bola.kompas.com/read/2026/05/31/02120898/psg-atasi-arsenal-di-final-liga-champions-samakan-kehebatan-real-madrid
502,Kompas,2026-05-31,Hasil PSG Vs Arsenal 1-1 (a.p. 4-3): Les Parisiens Pertahankan Gelar UCL!,0,https://bola.kompas.com/read/2026/05/31/02031808/hasil-psg-vs-arsenal-1-1-ap-4-3-les-parisiens-pertahankan-gelar-ucl
503,Kompas,2026-05-31,John Herdman Bongkar Kondisi Terbaru Jay Idzes,1,https://bola.kompas.com/read/2026/05/31/01450088/john-herdman-bongkar-kondisi-terbaru-jay-idzes-
504,Kompas,2026-05-31,Hasil PSG Vs Arsenal 1-1: Gol Dembele Paksa Laga ke Extra Time,0,https://bola.kompas.com/read/2026/05/31/01042608/hasil-psg-vs-arsenal-1-1-gol-dembele-paksa-laga-ke-extra-time
505,Kompas,2026-05-31,"LIVE PSG Vs Arsenal 1-1, Dembele Samakan Skor dari Titik Putih!",0,https://bola.kompas.com/read/2026/05/31/00321048/live-psg-vs-arsenal-1-1-dembele-samakan-skor-dari-titik-putih
506,Kompas,2026-05-31,"Meski Cedera, Neymar Dijamin Tampil Bela Brasil di Piala Dunia 2026",0,https://bola.kompas.com/read/2026/05/31/00223398/meski-cedera-neymar-dijamin-tampil-bela-brasil-di-piala-dunia-2026
507,Kompas,2026-05-30,Hasil HT PSG Vs Arsenal 0-1: Gol Cepat Kai Havertz Kejutkan Juara Bertahan,0,https://bola.kompas.com/read/2026/05/30/23540158/hasil-ht-psg-vs-arsenal-0-1-gol-cepat-kai-havertz-kejutkan-juara-bertahan
508,Kompas,2026-05-30,"LIVE PSG VS Arsenal 0-1, Les Parisien 78 Persen Possession Tanpa Tembakan ke Gawang",0,https://bola.kompas.com/read/2026/05/30/23385478/live-psg-vs-arsenal-0-1-les-parisien-78-persen-possession-tanpa-tembakan-ke
509,Kompas,2026-05-30,"LIVE PSG Vs Arsenal 0-1, Gol Cepat Havertz Bawa Gunners Unggul!",0,https://bola.kompas.com/read/2026/05/30/23103618/live-psg-vs-arsenal-0-1-gol-cepat-havertz-bawa-gunners-unggul
510,Kompas,2026-05-30,Jadwal Final Singapore Open 2026: Kans Fajar/Fikri Akhiri Penantian Ganda Putra,0,https://www.kompas.com/badminton/read/2026/05/30/22430668/jadwal-final-singapore-open-2026-kans-fajar-fikri-akhiri-penantian
511,Kompas,2026-05-30,Daisuke Sato Akhirnya Buka Suara soal Persib Kena Transfer Ban FIFA,1,https://bola.kompas.com/read/2026/05/30/22275948/daisuke-sato-akhirnya-buka-suara-soal-persib-kena-transfer-ban-fifa
512,Kompas,2026-05-30,Kata Pengamat soal Masa Depan Layvin Kurzawa di Persib Bandung,1,https://bola.kompas.com/read/2026/05/30/22004808/kata-pengamat-soal-masa-depan-layvin-kurzawa-di-persib-bandung
513,Kompas,2026-05-30,"Line Up Final Liga Champions PSG vs Arsenal, Dembele dan Havertz Starter",0,https://bola.kompas.com/read/2026/05/30/21534738/line-up-final-liga-champions-psg-vs-arsenal-dembele-dan-havertz-starter
514,Kompas,2026-05-30,"Jelang PSG vs Arsenal, Winterburn Bahas Soal Bola Mati The Gunners",0,https://bola.kompas.com/read/2026/05/30/21274388/jelang-psg-vs-arsenal-winterburn-bahas-soal-bola-mati-the-gunners
515,Kompas,2026-05-30,Link Live Streaming PSG Vs Arsenal di Final UCL 2025-2026,0,https://bola.kompas.com/read/2026/05/30/21181788/link-live-streaming-psg-vs-arsenal-di-final-ucl-2025-2026
516,Kompas,2026-05-30,Harga Jay Idzes Melonjak usai Jadi Pilihan Utama Sassuolo di Serie A 2025-2026,0,https://bola.kompas.com/read/2026/05/30/21014118/harga-jay-idzes-melonjak-usai-jadi-pilihan-utama-sassuolo-di-serie-a-2025-2026
517,Kompas,2026-05-30,Hasil Singapore Open 2026: Fajar/Fikri Fantastis Geprek Ganda China,0,https://www.kompas.com/badminton/read/2026/05/30/20295098/hasil-singapore-open-2026-fajar-fikri-fantastis-geprek-ganda-china
518,Kompas,2026-05-30,"Kevin Diks Hingga Emil Audero Tiba, Timnas Indonesia Siap Gelar TC",0,https://bola.kompas.com/read/2026/05/30/19551998/kevin-diks-hingga-emil-audero-tiba-timnas-indonesia-siap-gelar-tc
519,Kompas,2026-05-30,"Liverpool Pecat Arne Slot, Andoni Iraola Jadi Kandidat Terdepan",0,https://bola.kompas.com/read/2026/05/30/19423758/liverpool-pecat-arne-slot-andoni-iraola-jadi-kandidat-terdepan
520,Kompas,2026-05-30,"Cetak Sejarah, Indonesia Jumpa Brasil di Semifinal IFA7 World Championship",0,https://bola.kompas.com/read/2026/05/30/19392208/cetak-sejarah-indonesia-jumpa-brasil-di-semifinal-ifa7-world-championship
521,Kompas,2026-05-30,Hasil Singapore Open 2026: Langkah Alwi Farhan Terhenti di Semifinal,0,https://www.kompas.com/badminton/read/2026/05/30/19371058/hasil-singapore-open-2026-langkah-alwi-farhan-terhenti-di-semifinal
522,Kompas,2026-05-30,"Raheem Sterling Ditangkap Usai Kecelakaan, Dicurigai dalam Pengaruh Narkoba",0,https://bola.kompas.com/read/2026/05/30/19311128/raheem-sterling-ditangkap-usai-kecelakaan-dicurigai-dalam-pengaruh-narkoba
523,Kompas,2026-05-30,Final UCL PSG Vs Arsenal: Enrique Ingin Les Parisiens Ukir Sejarah,0,https://bola.kompas.com/read/2026/05/30/19244578/final-ucl-psg-vs-arsenal-enrique-ingin-les-parisiens-ukir-sejarah
524,Kompas,2026-05-30,"Liverpool Pecat Arne Slot, Penolakan Fans di Anfield Jadi Sorotan",1,https://bola.kompas.com/read/2026/05/30/19102288/liverpool-pecat-arne-slot-penolakan-fans-di-anfield-jadi-sorotan
525,Kompas,2026-05-30,"AC Milan Kasmaran Pelatih Premier League Lagi, Kini Dekati Oliver Glasner",1,https://bola.kompas.com/read/2026/05/30/19013198/ac-milan-kasmaran-pelatih-premier-league-lagi-kini-dekati-oliver-glasner
526,Kompas,2026-05-30,"Hasil Kualifikasi Moto3 Italia 2026, Veda P13, Kalah Sinar dari Rider Malaysia",0,https://www.kompas.com/motogp/read/2026/05/30/18352038/hasil-kualifikasi-moto3-italia-2026-veda-p13-kalah-sinar-dari-rider
527,Kompas,2026-05-30,Sanksi FIFA untuk Persib Terjadi di Momen yang Tepat,1,https://bola.kompas.com/read/2026/05/30/18325508/sanksi-fifa-untuk-persib-terjadi-di-momen-yang-tepat
528,Kompas,2026-05-30,"Pengamat Soal Sanksi FIFA untuk Persib, Masalah Daisuke Sato Seperti Bom Waktu",1,https://bola.kompas.com/read/2026/05/30/18015448/pengamat-soal-sanksi-fifa-untuk-persib-masalah-daisuke-sato-seperti-bom-waktu
529,Kompas,2026-05-30,Cristiano Ronaldo Bidik Sejarah di Piala Dunia Keenam bersama Portugal,0,https://bola.kompas.com/read/2026/05/30/17300038/cristiano-ronaldo-bidik-sejarah-di-piala-dunia-keenam-bersama-portugal
530,Kompas,2026-05-30,Kata John Herdman Soal Jay Idzes Absen Bela Timnas Indonesia,1,https://bola.kompas.com/read/2026/05/30/17085968/kata-john-herdman-soal-jay-idzes-absen-bela-timnas-indonesia
531,Kompas,2026-05-30,Kritik Thomas Mueller Usai Anthony Gordon Pilih Barcelona,1,https://bola.kompas.com/read/2026/05/30/16564288/kritik-thomas-mueller-usai-anthony-gordon-pilih-barcelona
532,Kompas,2026-05-30,"Hasil Kualifikasi MotoGP Italia 2026: Bezzecchi Pole Position, Pecahkan Rekor",0,https://www.kompas.com/motogp/read/2026/05/30/16464268/hasil-kualifikasi-motogp-italia-2026-bezzecchi-pole-position-pecahkan
533,Kompas,2026-05-30,Preview Patrick Vieira untuk Final Liga Champions 2026,0,https://bola.kompas.com/read/2026/05/30/16285568/preview-patrick-vieira-untuk-final-liga-champions-2026
534,Kompas,2026-05-30,Alasan Herdman Hadirkan Calon Pemain Naturalisasi di TC Timnas Indonesia,1,https://bola.kompas.com/read/2026/05/30/15580168/alasan-herdman-hadirkan-calon-pemain-naturalisasi-di-tc-timnas-indonesia
535,Kompas,2026-05-30,"Head-To-Head Fajar/Fikri vs Liang/Wang, Rapor Oke Bisa Bikin Pede",0,https://www.kompas.com/badminton/read/2026/05/30/15442588/head-to-head-fajar-fikri-vs-liang-wang-rapor-oke-bisa-bikin-pede
536,Kompas,2026-05-30,Atletico Madrid Sindir Barcelona Habis-habisan soal Julian Alvarez,1,https://bola.kompas.com/read/2026/05/30/15161428/atletico-madrid-sindir-barcelona-habis-habisan-soal-julian-alvarez
537,Kompas,2026-05-30,Komentar Dean James Usai Tak Dipanggil ke Timnas Indonesia,1,https://bola.kompas.com/read/2026/05/30/15000828/komentar-dean-james-usai-tak-dipanggil-ke-timnas-indonesia
538,Kompas,2026-05-30,"Bawa Mimpi Warga Indramayu, Persindra Siap Berjuang Habis-habisan di Liga 4 Piala Presiden",1,https://bola.kompas.com/read/2026/05/30/14491778/bawa-mimpi-warga-indramayu-persindra-siap-berjuang-habis-habisan-di-liga-4-piala
539,Kompas,2026-05-30,"Sukses dengan Nico Paz, Como Kembali Incar Pemain Muda Real Madrid",1,https://bola.kompas.com/read/2026/05/30/14350088/sukses-dengan-nico-paz-como-kembali-incar-pemain-muda-real-madrid
540,Kompas,2026-05-30,"Kembali Bertemu di Piala Dunia 2026, Inggris Harus Waspadai Kroasia",1,https://bola.kompas.com/read/2026/05/30/14283788/kembali-bertemu-di-piala-dunia-2026-inggris-harus-waspadai-kroasia
541,Kompas,2026-05-30,Respons Manajemen Persib soal Larangan Registrasi Pemain dari FIFA,1,https://bola.kompas.com/read/2026/05/30/14230778/respons-manajemen-persib-soal-larangan-registrasi-pemain-dari-fifa
542,Kompas,2026-05-30,Calon Pemain Naturalisasi Timnas Indonesia Gabung TC di Jakarta,1,https://bola.kompas.com/read/2026/05/30/14135658/calon-pemain-naturalisasi-timnas-indonesia-gabung-tc-di-jakarta
543,Kompas,2026-05-30,"Head-To-Head Alwi Farhan vs Alex Lanier, Obati Luka Piala Thomas 2026",1,https://www.kompas.com/badminton/read/2026/05/30/14104038/head-to-head-alwi-farhan-vs-alex-lanier-obati-luka-piala-thomas-2026
544,Kompas,2026-05-30,"PSG Vs Arsenal: Demi Trofi Liga Champions Perdana, Arteta Siapkan 3 Kunci",1,https://bola.kompas.com/read/2026/05/30/14052278/psg-vs-arsenal-demi-trofi-liga-champions-perdana-arteta-siapkan-3-kunci
545,Kompas,2026-05-30,"Resmi Gabung Barcelona, Anthony Gordon: Mimpi Saya Sejak Berusia 3 Tahun",0,https://bola.kompas.com/read/2026/05/30/13452238/resmi-gabung-barcelona-anthony-gordon-mimpi-saya-sejak-berusia-3-tahun
546,Kompas,2026-05-30,Persib dan Borneo FC Jadi Wakil Indonesia di ASEAN Club Championship 2026-2027,0,https://bola.kompas.com/read/2026/05/30/13181258/persib-dan-borneo-fc-jadi-wakil-indonesia-di-asean-club-championship-2026-2027
547,Kompas,2026-05-30,"Perjalanan Nilai Pasar Jay Idzes, Terbaru Masuk Daftar Bek Termahal Asia",0,https://bola.kompas.com/read/2026/05/30/12485398/perjalanan-nilai-pasar-jay-idzes-terbaru-masuk-daftar-bek-termahal-asia
548,Kompas,2026-05-30,"Usai Jadi Juara, Persib Kena Sanksi Larangan Registrasi FIFA",0,https://bola.kompas.com/read/2026/05/30/12152908/usai-jadi-juara-persib-kena-sanksi-larangan-registrasi-fifa
549,Kompas,2026-05-30,Alasan Final Liga Champions PSG Vs Arsenal Digelar Lebih Awal,1,https://bola.kompas.com/read/2026/05/30/12053078/alasan-final-liga-champions-psg-vs-arsenal-digelar-lebih-awal
550,Kompas,2026-05-30,Mathew Baker Magang di Timnas Senior Sebelum Tampil di Piala AFF U19 2026,0,https://bola.kompas.com/read/2026/05/30/11432368/mathew-baker-magang-di-timnas-senior-sebelum-tampil-di-piala-aff-u19-2026
551,Kompas,2026-05-30,Timnas U19 Indonesia Dinilai Punya Modal untuk Juara Piala AFF,0,https://bola.kompas.com/read/2026/05/30/11395738/timnas-u19-indonesia-dinilai-punya-modal-untuk-juara-piala-aff
552,Kompas,2026-05-30,Siaran Langsung PSG Vs Arsenal di Final Liga Champions 2025-2026,0,https://bola.kompas.com/read/2026/05/30/11335508/siaran-langsung-psg-vs-arsenal-di-final-liga-champions-2025-2026
553,Kompas,2026-05-30,"Butuh Jenderal Lini Tengah, Juventus Berpeluang Pinjam Camavinga",1,https://bola.kompas.com/read/2026/05/30/11273858/butuh-jenderal-lini-tengah-juventus-berpeluang-pinjam-camavinga
554,Kompas,2026-05-30,Ousmane Dembele: Arsenal Pantas Jadi Lawan PSG di Final Liga Champions,1,https://bola.kompas.com/read/2026/05/30/11205428/ousmane-dembele-arsenal-pantas-jadi-lawan-psg-di-final-liga-champions
555,Kompas,2026-05-30,"Rela Turun Gaji, Bernardo Silva Selangkah Lagi Gabung Barcelona dengan Status Bebas Transfer",1,https://bola.kompas.com/read/2026/05/30/11103708/rela-turun-gaji-bernardo-silva-selangkah-lagi-gabung-barcelona-dengan-status
556,Kompas,2026-05-30,"Hasil Banding Persipura: Hukuman Laga Tanpa Penonton Dipangkas, Denda Membengkak",0,https://bola.kompas.com/read/2026/05/30/10523718/hasil-banding-persipura-hukuman-laga-tanpa-penonton-dipangkas-denda-membengkak
557,Kompas,2026-05-30,"Duet Jay Idzes Terlalu Mahal, Inter Milan Berpaling ke Pilar AS Roma",1,https://bola.kompas.com/read/2026/05/30/10425848/duet-jay-idzes-terlalu-mahal-inter-milan-berpaling-ke-pilar-as-roma
558,Kompas,2026-05-30,"Piala Dunia 2026: Tinggalkan Italia, Rekan Jay Idzes Pilih Bela Australia",0,https://bola.kompas.com/read/2026/05/30/10362538/piala-dunia-2026-tinggalkan-italia-rekan-jay-idzes-pilih-bela-australia
559,Kompas,2026-05-30,"Link Live Streaming Semifinal Singapore Open, Alwi dan Fajar/Fikri Beraksi",0,https://www.kompas.com/badminton/read/2026/05/30/10072898/link-live-streaming-semifinal-singapore-open-alwi-dan-fajar-fikri
560,Kompas,2026-05-30,"PSG Vs Arsenal: Tim Luis Enrique Bisa ""Terbakar"" Kata-kata Arteta",1,https://bola.kompas.com/read/2026/05/30/10000368/psg-vs-arsenal-tim-luis-enrique-bisa-terbakar-kata-kata-arteta
561,Kompas,2026-05-30,Profil Stadion Hard Rock: Arena Ikonis Piala Dunia 2026 yang Sarat Sejarah Olahraga,0,https://bola.kompas.com/read/2026/05/30/09364058/profil-stadion-hard-rock-arena-ikonis-piala-dunia-2026-yang-sarat-sejarah
562,Kompas,2026-05-30,Pengamat Sorot Peluang Menang Timnas Indonesia di FIFA Matchday Juni,1,https://bola.kompas.com/read/2026/05/30/09045218/pengamat-sorot-peluang-menang-timnas-indonesia-di-fifa-matchday-juni
563,Kompas,2026-05-30,Erick Thohir Apresiasi Bank Sumut Jadi Sponsor Utama Piala AFF U19 2026,0,https://bola.kompas.com/read/2026/05/30/09020908/erick-thohir-apresiasi-bank-sumut-jadi-sponsor-utama-piala-aff-u19-2026
564,Kompas,2026-05-30,"PSG Vs Arsenal, Luis Enrique: Tidak Ada Tim Favorit di Laga Puncak",0,https://bola.kompas.com/read/2026/05/30/08494588/psg-vs-arsenal-luis-enrique-tidak-ada-tim-favorit-di-laga-puncak
565,Kompas,2026-05-30,PSG Vs Arsenal: Mikel Arteta Akui Luis Enrique sebagai Panutan,0,https://bola.kompas.com/read/2026/05/30/08181918/psg-vs-arsenal-mikel-arteta-akui-luis-enrique-sebagai-panutan
566,Kompas,2026-05-30,Pengamat Sebut FIFA Matchday Jadi Kans Talenta Lokal Timnas Indonesia,0,https://bola.kompas.com/read/2026/05/30/07445358/pengamat-sebut-fifa-matchday-jadi-kans-talenta-lokal-timnas-indonesia
567,Kompas,2026-05-30,PSG Vs Arsenal: 2 Kunci The Gunners untuk Redam Daya Ledak Paris,1,https://bola.kompas.com/read/2026/05/30/07300128/psg-vs-arsenal-2-kunci-the-gunners-untuk-redam-daya-ledak-paris
568,Kompas,2026-05-30,"Gandeng Bareskrim Polri, TVRI Kalsel Wajibkan Nobar Piala Dunia 2026 Terdaftar Melalui Barcode",1,https://bola.kompas.com/read/2026/05/30/07220198/gandeng-bareskrim-polri-tvri-kalsel-wajibkan-nobar-piala-dunia-2026-terdaftar
569,Kompas,2026-05-30,Hector Souto Pantau Talenta Futsal Indonesia Lewat National Championship 2026,1,https://www.kompas.com/sports/read/2026/05/30/06545748/hector-souto-pantau-talenta-futsal-indonesia-lewat-national-championship
570,Kompas,2026-05-30,"Puji Hansi Flick, Anthony Gordon Sebut Gaya Bermainnya Mirip Raphinha",0,https://bola.kompas.com/read/2026/05/30/06544258/puji-hansi-flick-anthony-gordon-sebut-gaya-bermainnya-mirip-raphinha
571,Kompas,2026-05-30,Allegri Diklaim Sepakat dengan Napoli Sebelum AC Milan Vs Cagliari,0,https://bola.kompas.com/read/2026/05/30/06504828/allegri-diklaim-sepakat-dengan-napoli-sebelum-ac-milan-vs-cagliari
572,Kompas,2026-05-30,Prakiraan Line Up PSG Vs Arsenal di Final Liga Champions 2025-2026,0,https://bola.kompas.com/read/2026/05/30/06464638/prakiraan-line-up-psg-vs-arsenal-di-final-liga-champions-2025-2026
573,Kompas,2026-05-30,PSG Vs Arsenal: The Gunners Bisa Tulis Sejarah Juara Tanpa Kalah,0,https://bola.kompas.com/read/2026/05/30/06383548/psg-vs-arsenal-the-gunners-bisa-tulis-sejarah-juara-tanpa-kalah
574,Kompas,2026-05-30,"Bawa Como 1907 Lolos ke Liga Champions, Cesc Fabregas Dilabeli Pelatih Terbaik di Dunia",0,https://bola.kompas.com/read/2026/05/30/06320138/bawa-como-1907-lolos-ke-liga-champions-cesc-fabregas-dilabeli-pelatih-terbaik-di
575,Kompas,2026-05-30,Bocoran Calon Lawan Timnas Futsal Indonesia di FIFA Matchday November,1,https://bola.kompas.com/read/2026/05/30/06153758/bocoran-calon-lawan-timnas-futsal-indonesia-di-fifa-matchday-november
576,Kompas,2026-05-30,Hasil Laga Uji Coba Jelang Piala Dunia 2026: Iran dan Irak Kompak Petik Kemenangan,0,https://bola.kompas.com/read/2026/05/30/06110018/hasil-laga-uji-coba-jelang-piala-dunia-2026-iran-dan-irak-kompak-petik
577,Kompas,2026-05-30,Cerita Anthony Gordon Belajar Bahasa Spanyol demi Gabung Barcelona,1,https://bola.kompas.com/read/2026/05/30/05464798/cerita-anthony-gordon-belajar-bahasa-spanyol-demi-gabung-barcelona
578,Kompas,2026-05-30,"Resmi Bergabung, Anthony Gordon Jadi Rekrutan Pertama Barcelona Musim Ini",0,https://bola.kompas.com/read/2026/05/30/05252218/resmi-bergabung-anthony-gordon-jadi-rekrutan-pertama-barcelona-musim-ini
579,Kompas,2026-05-30,"Arteta Bidik Sejarah di Liga Champions, Arsenal Ingin Rebut Takhta PSG",0,https://bola.kompas.com/read/2026/05/30/00295938/arteta-bidik-sejarah-di-liga-champions-arsenal-ingin-rebut-takhta-psg
580,Kompas,2026-05-29,"PSG vs Arsenal di Final Liga Champions, Enrique Singung Dua Jalur ke Final",1,https://bola.kompas.com/read/2026/05/29/23094068/psg-vs-arsenal-di-final-liga-champions-enrique-singung-dua-jalur-ke-final
581,Kompas,2026-05-29,"PSG vs Arsenal di Final Liga Champions, Kata Dembele Soal The Gunners",1,https://bola.kompas.com/read/2026/05/29/22421688/psg-vs-arsenal-di-final-liga-champions-kata-dembele-soal-the-gunners
582,Kompas,2026-05-29,Maarten Paes Lamar Sang Kekasih Usai Aksi Heroik Lawan Utrecht,0,https://bola.kompas.com/read/2026/05/29/21521368/maarten-paes-lamar-sang-kekasih-usai-aksi-heroik-lawan-utrecht
583,Kompas,2026-05-29,Rekap Hasil Singapore Open 2026: Indonesia Punya 2 Wakil di Semifinal,0,https://www.kompas.com/badminton/read/2026/05/29/21144338/rekap-hasil-singapore-open-2026-indonesia-punya-2-wakil-di-semifinal
584,Kompas,2026-05-29,Final UCL PSG Vs Arsenal: Arteta Diminta Tak Mainkan Timber dan Lewis-Skelly,0,https://bola.kompas.com/read/2026/05/29/20255258/final-ucl-psg-vs-arsenal-arteta-diminta-tak-mainkan-timber-dan-lewis-skelly
585,Kompas,2026-05-29,"Barcelona Tawar Julian Alvarez, Atletico Patok Harga Rp 2,67 Triliun",0,https://bola.kompas.com/read/2026/05/29/19550548/barcelona-tawar-julian-alvarez-atletico-patok-harga-rp-267-triliun
586,Kompas,2026-05-29,"Timnas Futsal Ikut Turnamen di Brasil, Hector Souto Ingatkan Suporter Soal Ekspektasi",0,https://bola.kompas.com/read/2026/05/29/19452608/timnas-futsal-ikut-turnamen-di-brasil-hector-souto-ingatkan-suporter-soal
587,Kompas,2026-05-29,"Tak Mau Seperti Man United, Legenda Sarankan Liverpool Tak Pecat Slot",0,https://bola.kompas.com/read/2026/05/29/18153548/tak-mau-seperti-man-united-legenda-sarankan-liverpool-tak-pecat-slot
588,Kompas,2026-05-29,"Jay Idzes Absen, Ini Stok Bek Tengah Timnas Indonesia di FIFA Matchday Juni",1,https://bola.kompas.com/read/2026/05/29/18024048/jay-idzes-absen-ini-stok-bek-tengah-timnas-indonesia-di-fifa-matchday-juni
589,Kompas,2026-05-29,Fabrizio Romano: Liverpool Enggan Lepas Alisson ke Juventus,0,https://bola.kompas.com/read/2026/05/29/17541288/fabrizio-romano-liverpool-enggan-lepas-alisson-ke-juventus
590,Kompas,2026-05-29,"Jadwal Piala Presiden 2026 Mundur, PSMS Medan Buka Kans Tuan Rumah",1,https://bola.kompas.com/read/2026/05/29/17465728/jadwal-piala-presiden-2026-mundur-psms-medan-buka-kans-tuan-rumah
591,Kompas,2026-05-29,"Jadwal Siaran Langsung Final Liga Champions PSG Vs Arsenal, Tayang Kapan?",1,https://bola.kompas.com/read/2026/05/29/17184878/jadwal-siaran-langsung-final-liga-champions-psg-vs-arsenal-tayang-kapan
592,Kompas,2026-05-29,Son Heung-min Diragukan Tampil On Fire di Piala Dunia 2026,0,https://bola.kompas.com/read/2026/05/29/16492928/son-heung-min-diragukan-tampil-on-fire-di-piala-dunia-2026
593,Kompas,2026-05-29,"Jay Idzes Absen Bela Timnas di FIFA Matchday Juni 2026, Ungkap Kekecewaan",1,https://bola.kompas.com/read/2026/05/29/16294758/jay-idzes-absen-bela-timnas-di-fifa-matchday-juni-2026-ungkap-kekecewaan
594,Kompas,2026-05-29,"Analisis Skuad Argentina Piala Dunia 2026: 17 Juara Dunia Kembali, 9 Wajah Baru Dipanggil",0,https://bola.kompas.com/read/2026/05/29/16185348/analisis-skuad-argentina-piala-dunia-2026-17-juara-dunia-kembali-9-wajah-baru
595,Kompas,2026-05-29,"Argentina Bidik Sejarah di Piala Dunia, Messi Siap Pimpin Misi Gelar Ganda",0,https://bola.kompas.com/read/2026/05/29/16150708/argentina-bidik-sejarah-di-piala-dunia-messi-siap-pimpin-misi-gelar-ganda
