id,source,date,title,Label,url
471,Detik,2026-03-20,"Takut Operasi, Pria Ini Biarkan Sumpit 'Nyangkut' di Tenggorokan selama 8 Tahun",1,https://health.detik.com/true-story/d-8408203/takut-operasi-pria-ini-biarkan-sumpit-nyangkut-di-tenggorokan-selama-8-tahun
472,Detik,2026-03-17,"Cerita Wanita Pemilik Darah Langka, Goldarnya Cuma Dimiliki 9 Orang se-Inggris",0,https://health.detik.com/true-story/d-8403318/cerita-wanita-pemilik-darah-langka-goldarnya-cuma-dimiliki-9-orang-se-inggris
473,Detik,2026-03-13,"Kisah Wanita Pejuang Sindrom MRKH, Lahir Tanpa Rahim dan Cuma Punya Satu Ginjal",0,https://health.detik.com/true-story/d-8398439/kisah-wanita-pejuang-sindrom-mrkh-lahir-tanpa-rahim-dan-cuma-punya-satu-ginjal
474,Detik,2026-03-13,"Pria Ini Catat Rekor Pemilik Gigi Terbanyak di Dunia, Totalnya Lebih dari 40",0,https://health.detik.com/true-story/d-8397353/pria-ini-catat-rekor-pemilik-gigi-terbanyak-di-dunia-totalnya-lebih-dari-40
475,Detik,2026-03-11,Kisah Wanita Nyaris Tak Tertolong saat Serangan Jantung gegara Kuku Palsu,0,https://health.detik.com/true-story/d-8393951/kisah-wanita-nyaris-tak-tertolong-saat-serangan-jantung-gegara-kuku-palsu
476,Detik,2026-03-10,"Kisah Gadis 26 Tahun Kena Kanker Rektum Stadium 3, Begini Gejala yang Dialami",1,https://health.detik.com/true-story/d-8392588/kisah-gadis-26-tahun-kena-kanker-rektum-stadium-3-begini-gejala-yang-dialami
477,Detik,2026-03-08,"Kata Dokter soal Bell's Palsy, Bikin Pasien Mendadak Mulutnya Miring Sebelah",0,https://health.detik.com/true-story/d-8389077/kata-dokter-soal-bells-palsy-bikin-pasien-mendadak-mulutnya-miring-sebelah
478,Detik,2026-03-07,"Viral Pria Idap Bell's Palsy, Bikin Mulutnya Miring ke Satu Sisi",1,https://health.detik.com/true-story/d-8389207/viral-pria-idap-bells-palsy-bikin-mulutnya-miring-ke-satu-sisi
479,Detik,2026-03-01,"Ngeri, Dokter Temukan Cacing Parasit Ular Piton 8 Cm di Otak Wanita Australia",0,https://health.detik.com/true-story/d-8378708/ngeri-dokter-temukan-cacing-parasit-ular-piton-8-cm-di-otak-wanita-australia
480,Detik,2026-03-01,Kisah Bayi Pertama di Inggris yang Lahir dari Transplantasi Rahim Donor Jenazah,0,https://health.detik.com/true-story/d-8378666/kisah-bayi-pertama-di-inggris-yang-lahir-dari-transplantasi-rahim-donor-jenazah
481,Detik,2026-02-25,"Kasus Tak Biasa, Bocah Umur 10 Tahun Kena Stroke padahal Terlihat Sehat",0,https://health.detik.com/true-story/d-8370882/kasus-tak-biasa-bocah-umur-10-tahun-kena-stroke-padahal-terlihat-sehat
482,Detik,2026-02-20,"Pria Habiskan Rp 2,3 M untuk Operasi Tinggi Badan, Nggak PD Terlihat 'Pendek'",0,https://health.detik.com/true-story/d-8363861/pria-habiskan-rp-2-3-m-untuk-operasi-tinggi-badan-nggak-pd-terlihat-pendek
483,Detik,2026-02-18,"Awal Mula Pasien Usia 20 Tahun Kena Demensia, Gejalanya Tak Disadari",0,https://health.detik.com/true-story/d-8360241/awal-mula-pasien-usia-20-tahun-kena-demensia-gejalanya-tak-disadari
484,Detik,2026-02-17,"Cerita Pasien Idap Demensia di Usia 20 Tahun, Awalnya Cuma Lupa Hal Kecil",0,https://health.detik.com/true-story/d-8358651/cerita-pasien-idap-demensia-di-usia-20-tahun-awalnya-cuma-lupa-hal-kecil
485,Detik,2026-02-10,"Kisah Pilu Wanita 22 Tahun Sudah Kena Stroke Sampai Koma, Ternyata Ada Kelainan di Otak",1,https://health.detik.com/true-story/d-8348747/kisah-pilu-wanita-22-tahun-sudah-kena-stroke-sampai-koma-ternyata-ada-kelainan-di-otak
486,Detik,2026-02-07,"Pria Kurung Diri di Kamar Setahun Penuh Demi Hidup Sehat, Begini Perubahannya",0,https://health.detik.com/true-story/d-8345554/pria-kurung-diri-di-kamar-setahun-penuh-demi-hidup-sehat-begini-perubahannya
487,Detik,2026-02-06,"Pria Heran Ruam Kulitnya 'Bergerak', Rupanya Ada Cacing yang Merayap",0,https://health.detik.com/true-story/d-8344356/pria-heran-ruam-kulitnya-bergerak-rupanya-ada-cacing-yang-merayap
488,Detik,2026-02-03,"Curhat Wanita Nyesal Jalani Oplas Miss V, Efek Sampingnya Ngeri",1,https://health.detik.com/true-story/d-8339312/curhat-wanita-nyesal-jalani-oplas-miss-v-efek-sampingnya-ngeri
489,Detik,2026-02-03,"Dokter Temukan Peluru PD I di Dubur Pria, RS Sampai Panggil Tim Penjinak Bom",0,https://health.detik.com/true-story/d-8338206/dokter-temukan-peluru-pd-i-di-dubur-pria-rs-sampai-panggil-tim-penjinak-bom
490,Detik,2026-02-02,"Keseringan Kretek Leher, Wanita Ini Berakhir Kena Stroke",0,https://health.detik.com/true-story/d-8336569/keseringan-kretek-leher-wanita-ini-berakhir-kena-stroke
491,Detik,2026-01-31,"Kasus Medis Aneh Tapi Nyata, Pria Kejang Tiap Kali Main Sudoku",0,https://health.detik.com/true-story/d-8334102/kasus-medis-aneh-tapi-nyata-pria-kejang-tiap-kali-main-sudoku
492,Detik,2026-01-30,"Balita 5 Tahun Idap Penyakit Langka, Alami Kejang Sampai 187 Kali dalam Sehari",0,https://health.detik.com/true-story/d-8333463/balita-5-tahun-idap-penyakit-langka-alami-kejang-sampai-187-kali-dalam-sehari
493,Detik,2026-01-30,"Bak Mukjizat, Bocah 8 Tahun Terbangun dari Koma 55 Hari Berkat Suara Temannya",0,https://health.detik.com/true-story/d-8333126/bak-mukjizat-bocah-8-tahun-terbangun-dari-koma-55-hari-berkat-suara-temannya
494,Detik,2026-01-27,Ironi Pemuda Nekat Amputasi Kakinya demi Kuliah Kedokteran Jalur Disabilitas,0,https://health.detik.com/true-story/d-8327157/ironi-pemuda-nekat-amputasi-kakinya-demi-kuliah-kedokteran-jalur-disabilitas
495,Detik,2026-01-24,"Dikira Sakit Punggung Biasa, Pria Ini Ternyata Idap Kanker Pankreas",1,https://health.detik.com/true-story/d-8323474/dikira-sakit-punggung-biasa-pria-ini-ternyata-idap-kanker-pankreas
496,Detik,2026-01-22,"Sedih, Bayi 2 Tahun Kena Infeksi Parah sampai Buta gegara Dicium Sembarangan",0,https://health.detik.com/true-story/d-8320395/sedih-bayi-2-tahun-kena-infeksi-parah-sampai-buta-gegara-dicium-sembarangan
497,Detik,2026-01-22,"Wanita Masuk RSJ Usai 'Ngobrol' dengan AI, Yakini Saudaranya Hidup Kembali",0,https://health.detik.com/true-story/d-8320051/wanita-masuk-rsj-usai-ngobrol-dengan-ai-yakini-saudaranya-hidup-kembali
498,Detik,2026-01-21,"Wanita Umur 26 Kena Kanker Tiroid, Tak Menyangka karena Usia Masih Muda",0,https://health.detik.com/true-story/d-8316514/wanita-umur-26-kena-kanker-tiroid-tak-menyangka-karena-usia-masih-muda
499,Detik,2026-01-20,Nelangsa Wanita Muda Cuci Darah Seumur Hidup gegara Tiap Hari Minum Boba,0,https://health.detik.com/true-story/d-8316626/nelangsa-wanita-muda-cuci-darah-seumur-hidup-gegara-tiap-hari-minum-boba
500,Detik,2026-01-20,Kisah Remaja yang Harus Minum Air Tepung Maizena Tiap 5 Jam Agar Tetap Hidup,0,https://health.detik.com/true-story/d-8316273/kisah-remaja-yang-harus-minum-air-tepung-maizena-tiap-5-jam-agar-tetap-hidup
501,Detik,2026-01-20,"Niat Obati Migrain Pakai Empedu Ikan Mentah, Endingnya Alami Gagal Hati Akut",0,https://health.detik.com/true-story/d-8314892/niat-obati-migrain-pakai-empedu-ikan-mentah-endingnya-alami-gagal-hati-akut
502,Detik,2026-01-19,"Kejadian Medis Misterius, Pria 25 Tahun Kejang-kejang gegara Main Sudoku",0,https://health.detik.com/true-story/d-8314696/kejadian-medis-misterius-pria-25-tahun-kejang-kejang-gegara-main-sudoku
503,Detik,2026-01-16,Pria Tewas Keracunan Timbal gegara 20 Tahun Minum dari Termos Berkarat,0,https://health.detik.com/true-story/d-8310192/pria-tewas-keracunan-timbal-gegara-20-tahun-minum-dari-termos-berkarat
504,Detik,2026-01-16,"Niat Berhemat Minum Kopi Berjamur, Endingnya Kena Gagal Ginjal",0,https://health.detik.com/true-story/d-8309996/niat-berhemat-minum-kopi-berjamur-endingnya-kena-gagal-ginjal
505,Detik,2026-01-15,"Perut Pria Ini Membesar Tak Wajar, Ternyata Ada Tumor Sebesar 32 Kg",1,https://health.detik.com/true-story/d-8309117/perut-pria-ini-membesar-tak-wajar-ternyata-ada-tumor-sebesar-32-kg
506,Detik,2026-01-14,"Pria Coba Diet Puasa Makan Cuma Sekali Sehari, Ini yang Dikonsumsi",1,https://health.detik.com/true-story/d-8306437/pria-coba-diet-puasa-makan-cuma-sekali-sehari-ini-yang-dikonsumsi
507,Detik,2026-01-13,"Pria Ini Coba Diet Cuma Makan 1 Kali Sehari Selama Seminggu, Begini Efeknya",1,https://health.detik.com/true-story/d-8304671/pria-ini-coba-diet-cuma-makan-1-kali-sehari-selama-seminggu-begini-efeknya
508,Detik,2026-01-12,"Pria 33 Tahun Sakit Darah Tinggi gegara Sering Stres, Berakhir Kena Stroke",0,https://health.detik.com/true-story/d-8304071/pria-33-tahun-sakit-darah-tinggi-gegara-sering-stres-berakhir-kena-stroke
509,Detik,2026-01-12,Pria Taiwan Kena Gagal Ginjal usai Seduh Biji Kopi Berjamur Bertahun-tahun,0,https://health.detik.com/true-story/d-8303414/pria-taiwan-kena-gagal-ginjal-usai-seduh-biji-kopi-berjamur-bertahun-tahun
510,Detik,2026-01-09,"Ada-ada Aja, Pria China Masuk RS gegara Masukkan Lintah Hidup ke Penis",0,https://health.detik.com/true-story/d-8299970/ada-ada-aja-pria-china-masuk-rs-gegara-masukkan-lintah-hidup-ke-penis
511,Detik,2026-01-08,Kisah Nahas Remaja 14 Tahun yang Harus Cuci Darah Akibat Gagal Ginjal,0,https://health.detik.com/true-story/d-8298281/kisah-nahas-remaja-14-tahun-yang-harus-cuci-darah-akibat-gagal-ginjal
512,Detik,2026-01-08,"Serangan Jantung Mulai Hantui Usia Muda, Wanita Umur 24 Ini Mengalaminya",0,https://health.detik.com/true-story/d-8297619/serangan-jantung-mulai-hantui-usia-muda-wanita-umur-24-ini-mengalaminya
513,Detik,2026-01-07,"Nasib Pilu Pemuda 23 Tahun Kena Demensia, Meninggal Setahun setelah Diagnosis",0,https://health.detik.com/true-story/d-8296711/nasib-pilu-pemuda-23-tahun-kena-demensia-meninggal-setahun-setelah-diagnosis
514,Detik,2026-01-07,"Cerita Wanita Inggris Tertular 'Super Flu', Alami Gejala yang Menyakitkan",0,https://health.detik.com/true-story/d-8295905/cerita-wanita-inggris-tertular-super-flu-alami-gejala-yang-menyakitkan
515,Detik,2026-01-06,Awal Mula Pria Bugar Usia 23 Tahun Kena Stroke setelah Sering Begadang,0,https://health.detik.com/true-story/d-8294887/awal-mula-pria-bugar-usia-23-tahun-kena-stroke-setelah-sering-begadang
516,Detik,2026-01-06,Kisah Pria Sudah Kena Stroke di Usia 23 gegara Kebiasaan Buruk Ini,0,https://health.detik.com/true-story/d-8293389/kisah-pria-sudah-kena-stroke-di-usia-23-gegara-kebiasaan-buruk-ini
517,Detik,2026-01-05,Cerita Bocah 4 Tahun Alami Komplikasi Langka pasca Terinfeksi Flu,0,https://health.detik.com/true-story/d-8292669/cerita-bocah-4-tahun-alami-komplikasi-langka-pasca-terinfeksi-flu
518,Detik,2026-01-04,Cerita Pemuda Harus Rutin Cuci Darah karena Gagal Ginjal Kronis di Usia 23,0,https://health.detik.com/true-story/d-8291110/cerita-pemuda-harus-rutin-cuci-darah-karena-gagal-ginjal-kronis-di-usia-23
519,Detik,2025-06-06,Stevens-Johnson Syndrome (SJS),0,https://health.detik.com/penyakit/stevens-johnson-syndrome-sjs-d-7951527
520,Detik,2025-05-12,Tumit Kaki Kiri Sakit,0,https://health.detik.com/penyakit/tumit-kaki-kiri-sakit-d-7911580
521,Detik,2024-05-16,"Abrocitinib, Dosis dan Aturan Pakai",0,https://health.detik.com/obat/abrocitinib-d-7343477
522,Detik,2024-05-16,"Alkaptonuria, Penyebab dan Gejala",0,https://health.detik.com/penyakit/alkaptonuria-d-7343449
523,Detik,2024-05-06,"Abemaciclib, Dosis dan Aturan Pemakaiannya",0,https://health.detik.com/obat/abemaciclib-d-7327551
524,Detik,2024-05-06,"Alkalosis, Penyebab hingga Cara Mengobatinya",0,https://health.detik.com/penyakit/alkalosis-d-7327524
525,Detik,2024-05-03,"Alergi: Penyebab, Gejala, dan Pengobatan",0,https://health.detik.com/penyakit/alergi-d-7322250
526,Detik,2024-03-12,"Glaukoma: Penyebab, Gejala, dan Faktor Risikonya",0,https://health.detik.com/penyakit/glaukoma-d-7237036
527,Detik,2024-02-16,Kanker Sarkoma Jaringan Lunak,0,https://health.detik.com/penyakit/kanker-sarkoma-jaringan-lunak-d-7196931
528,Detik,2024-01-05,"Polio: Penyebab, Gejala, hingga Komplikasinya",0,https://health.detik.com/penyakit/polio-d-7126066
529,Detik,2024-01-03,"Sleep Apnea, Penyebab dan Cara Mengatasinya",0,https://health.detik.com/penyakit/sleep-apnea-d-7122517
530,Detik,2024-01-03,"Achondroplasia: Penyebab, Gejala, dan Pencegahan",0,https://health.detik.com/penyakit/achondroplasia-d-7122487
531,Detik,2023-12-27,Oxycodone: Dosis dan Aturan Pakai,0,https://health.detik.com/obat/oxycodone-d-7110715
532,Detik,2023-12-27,Bell's Palsy: Penyebab dan Pengobatan,0,https://health.detik.com/penyakit/bells-palsy-d-7110706
533,Detik,2023-12-27,Danazol: Dosis dan Aturan Pakai,0,https://health.detik.com/obat/danazol-d-7110694
534,Detik,2023-12-27,Acarbose: Dosis dan Aturan Pakai,0,https://health.detik.com/obat/acarbose-d-7110632
535,Detik,2023-12-27,Daclatasvir: Dosis dan Aturan Pakai,0,https://health.detik.com/obat/daclatasvir-d-7110616
536,Detik,2023-12-27,Calcitriol: Dosis dan Aturan Pakai,0,https://health.detik.com/obat/calcitriol-d-7110604
537,Detik,2023-12-27,Calamine: Dosis dan Aturan Pakai,0,https://health.detik.com/obat/calamine-d-7110602
538,Detik,2023-12-27,Desmopressin: Dosis dan Efek Samping,0,https://health.detik.com/obat/desmopressin-d-7110486
539,Detik,2023-12-27,"Dekongestan: dosis, aturan pakai, dan efek samping",0,https://health.detik.com/obat/dekongestan-d-7110482
540,Detik,2023-12-20,"Ketamine, Fungsi hingga Efek Sampingnya",0,https://health.detik.com/obat/ketamine-d-7100231
541,Detik,2023-12-15,Penyakit Jantung Koroner,0,https://health.detik.com/penyakit/penyakit-jantung-koroner-d-7092306
542,Detik,2023-12-13,"Limfadenitis: Penyebab, Gejala, dan Pengobatan",0,https://health.detik.com/penyakit/limfadenitis-d-7088050
543,Detik,2023-12-06,Pneumonia Mycoplasma,0,https://health.detik.com/penyakit/pneumonia-mycoplasma-d-7075104
544,Detik,2023-12-01,"Aterosklerosis, Gejala dan Komplikasinya",0,https://health.detik.com/penyakit/aterosklerosis-d-7067026
545,Detik,2023-12-01,"Anemia Aplastik, Gejala dan Pencegahannya",0,https://health.detik.com/penyakit/anemia-aplastik-d-7066964
546,Detik,2023-11-27,"Hernia: Jenis, Gejala, hingga Pencegahannya",0,https://health.detik.com/penyakit/hernia-d-7058975
547,Detik,2023-11-09,Fatty Liver (Perlemakan Hati),0,https://health.detik.com/penyakit/fatty-liver-perlemakan-hati-d-7028160
548,Detik,2023-11-02,Henti Jantung Mendadak,0,https://health.detik.com/penyakit/henti-jantung-mendadak-d-7015576
549,Detik,2023-11-01,"Kanker Limfoma: Gejala, Penyebab, dan Pengobatan",0,https://health.detik.com/penyakit/kanker-limfoma-d-7013103
550,Detik,2023-10-26,"Lupus Nefritis: Penyebab, Gejala, dan Pencegahan",0,https://health.detik.com/penyakit/lupus-nefritis-d-7003128
551,Detik,2023-10-19,"Amoxicillin: Dosis, Aturan Pakai, dan Efek Samping",0,https://health.detik.com/obat/amoxicillin-d-6991482
552,Detik,2023-10-19,"Kanker Rahim, Kenali Penyebab dan Gejalanya",0,https://health.detik.com/penyakit/kanker-rahim-d-6991217
553,Detik,2023-10-19,Epilepsi: Penyebab dan Gejala,0,https://health.detik.com/penyakit/epilepsi-d-6991192
554,Detik,2023-10-18,Skoliosis: Penyebab hingga Pengobatannya,0,https://health.detik.com/penyakit/skoliosis-d-6988396
555,Detik,2023-10-17,"Gagal Jantung: Penyebab, Gejala, dan Pengobatan",0,https://health.detik.com/penyakit/gagal-jantung-d-6987021
556,Detik,2023-10-17,"Cacar Monyet: Gejala, Penyebab, dan Pengobatan",0,https://health.detik.com/penyakit/cacar-monyet-d-6986149
557,Detik,2023-10-16,"Kanker Serviks: Gejala, Penyebab, dan Pencegahan",0,https://health.detik.com/penyakit/kanker-serviks-d-6984777
558,Detik,2023-10-16,Demensia: Gejala dan Penyebabnya,0,https://health.detik.com/penyakit/demensia-d-6984769
559,Detik,2023-10-16,"Angin Duduk Angina, Gejala dan Pengobatannya",0,https://health.detik.com/penyakit/angin-duduk-d-6984443
560,Detik,2023-10-12,"Kanker Ginjal: Gejala, Stadium, hingga Pengobatan",0,https://health.detik.com/penyakit/kanker-ginjal-d-6978388
561,Detik,2023-10-12,Adenovirus: Gejala hingga Cara Pencegahannya,0,https://health.detik.com/penyakit/adenovirus-d-6978334
562,Detik,2023-10-11,"Asam Urat, Gejala hingga Penyebab Nyeri di Sendi",0,https://health.detik.com/penyakit/asam-urat-d-6977319
563,Detik,2023-10-11,"Alzheimer: Penyebab, Gejala, hingga Penanganannya",0,https://health.detik.com/penyakit/alzheimer-d-6976887
564,Detik,2023-10-11,Ejakulasi Dini: Gejala hingga Pengobatannya,0,https://health.detik.com/penyakit/ejakulasi-dini-d-6976410
565,Detik,2023-10-10,"Stroke: Gejala, Penyebab, dan Faktor Risiko",0,https://health.detik.com/penyakit/stroke-d-6975174
566,Detik,2023-10-10,Kanker Payudara: Gejala hingga Faktor Risiko,0,https://health.detik.com/penyakit/kanker-payudara-d-6974481
567,Detik,2023-10-07,Gonore Kencing Nanah Penyebab Gejala Pengobatan,0,https://health.detik.com/penyakit/gonore-d-6969604
568,Detik,2023-09-25,"Parafimosis, Gejala & Penyebab Mr P 'Disunat Jin'",0,https://health.detik.com/penyakit/parafimosis-d-6949316
569,Detik,2023-08-14,"Tramadol: Dosis, Aturan Pakai, dan Efek Samping",0,https://health.detik.com/obat/tramadol-d-6875452
570,Detik,2023-08-10,"Aclidinium: Dosis, Cara Pakai, dan Efek Samping",0,https://health.detik.com/obat/aclidinium-d-6869826
571,Detik,2023-08-10,"Ceftizoxime: Dosis, Cara Pakai, dan Efek Samping",0,https://health.detik.com/obat/ceftizoxime-d-6869825
572,Detik,2023-08-10,"Dextrose: Dosis, Cara Pakai, dan Efek Samping",0,https://health.detik.com/obat/dextrose-d-6869823
573,Detik,2023-08-10,Dexamethasone Ophthalmic,0,https://health.detik.com/obat/dexamethasone-ophthalmic-d-6869819
574,Detik,2023-08-10,"Flu: Gejala, Penyebab, dan Pengobatan",0,https://health.detik.com/penyakit/flu-d-6869809
575,Detik,2023-08-10,"Distrofi Otot: Gejala, Penyebab, dan Pengobatan",0,https://health.detik.com/penyakit/distrofi-otot-d-6869808
576,Detik,2023-08-10,Binge Eating Disorder,0,https://health.detik.com/penyakit/binge-eating-disorder-d-6869801
577,Detik,2023-08-10,"Bintitan: Gejala, Penyebab, dan Pengobatan",0,https://health.detik.com/penyakit/bintitan-d-6869800
578,Detik,2023-08-02,"Doripenem: Dosis, Cara Pakai, dan Efek Samping",0,https://health.detik.com/obat/doripenem-d-6854844
579,Detik,2023-08-02,"Baricitinib: Dosis, Cara Pakai, dan Efek Samping",0,https://health.detik.com/obat/baricitinib-d-6854836
580,Detik,2023-08-02,"Cefaclor: Dosis, Cara Pakai, dan Efek Samping",0,https://health.detik.com/obat/cefaclor-d-6854835
581,Detik,2023-08-02,"Claustrophobia: Gejala, Penyebab, dan Pengobatan",0,https://health.detik.com/penyakit/claustrophobia-d-6854824
582,Detik,2023-08-02,"Cerebral Palsy: Gejala, Penyebab, dan Pengobatan",0,https://health.detik.com/penyakit/cerebral-palsy-d-6854820
583,Detik,2023-08-02,"Diplopia: Gejala, Penyebab, dan Pengobatan",0,https://health.detik.com/penyakit/diplopia-d-6854816
584,Detik,2023-07-31,"Dislokasi Bahu: Gejala, penyebab, dan Pengobatan",0,https://health.detik.com/penyakit/dislokasi-bahu-d-6851266
585,Detik,2023-07-31,"Biduran: Gejala, Penyebab, dan Pengobatan",0,https://health.detik.com/penyakit/biduran-d-6851248
586,Detik,2023-07-27,"Cefotaxime: Dosis, Cara Pakai, dan Efek Samping",0,https://health.detik.com/obat/cefotaxime-d-6844669
587,Detik,2023-07-27,"Calcitonin: Dosis, Cara Pakai, dan Efek Samping",0,https://health.detik.com/obat/calcitonin-d-6844665
588,Detik,2023-07-27,"Abacavir: Dosis, Cara Pakai, dan Efek Samping",0,https://health.detik.com/obat/abacavir-d-6844664
589,Detik,2023-07-27,Carpal Tunnel Syndrome,0,https://health.detik.com/penyakit/carpal-tunnel-syndrome-d-6844659
590,Detik,2023-07-27,"Fobia: Gejala, Penyebab, dan Pengobatan",0,https://health.detik.com/penyakit/fobia-d-6844656
591,Detik,2023-07-27,"COVID-19: Gejala, Penyebab, dan Pengobatan",0,https://health.detik.com/penyakit/covid-19-d-6844651
592,Detik,2023-07-27,"Demam: Gejala, Penyebab, dan Pengobatan",0,https://health.detik.com/penyakit/demam-d-6844649
593,Detik,2023-07-24,"Acetazolamide: Dosis, cara Pakai, dan Efek Samping",0,https://health.detik.com/obat/acetazolamide-d-6838972
594,Detik,2023-07-24,"Bacitracin: Dosis, cara Pakai, dan Efek Samping",0,https://health.detik.com/obat/bacitracin-d-6838968
595,Detik,2023-07-24,"Baclofen: Dosis, cara Pakai, dan Efek Samping",0,https://health.detik.com/obat/baclofen-d-6838965
596,Detik,2023-07-24,"Dabigatran: Dosis, Cara Pakai, dan Efek Samping",0,https://health.detik.com/obat/dabigatran-d-6838963
597,Detik,2023-07-24,"Vitamin E: Dosis, Cara Pakai, dan Efek Samping",0,https://health.detik.com/obat/vitamin-e-d-6838961
598,Detik,2023-07-24,"Biang Keringat: Gejala, Penyebab, dan Pengobatan",0,https://health.detik.com/penyakit/biang-keringat-d-6838957
599,Detik,2023-07-24,"Abses: Gejala, Penyebab, dan Pengobatan",0,https://health.detik.com/penyakit/abses-d-6838954
600,Detik,2023-07-24,"Bibir Sumbing: Gejala, Penyebab, dan Pengobatan",0,https://health.detik.com/penyakit/bibir-sumbing-d-6838949
601,Detik,2023-07-24,Chronic Fatigue Syndrome,0,https://health.detik.com/penyakit/chronic-fatigue-syndrome-d-6838945
602,Detik,2023-07-24,"Edema: Gejala, Penyebab, dan Pengobatan",0,https://health.detik.com/penyakit/edema-d-6838944
603,Detik,2023-07-24,"Disentri: Gejala, Penyebab, dan Pengobatan",0,https://health.detik.com/penyakit/disentri-d-6838941
604,Detik,2023-07-24,"Cholangitis: Gejala, Penyabab, dan Pengobatan",0,https://health.detik.com/penyakit/cholangitis-d-6838939
605,Detik,2023-07-24,"Cystitis: Gejala, Penyebab, dan Pengobatan",0,https://health.detik.com/penyakit/cystitis-d-6838935
606,Kompas Health,2026-06-08,"Richard Scolyer Meninggal di Usia 59 Tahun, Tinggalkan Warisan Besar untuk Pasien Kanker Otak",0,https://health.kompas.com/read/26F08140105568/richard-scolyer-meninggal-di-usia-59-tahun-tinggalkan-warisan-besar-untuk-pasien
607,Kompas Health,2026-03-11,"Sering Tanpa Gejala, Kenali 3 Tanda Glaukoma dan Cara Mendeteksinya",0,https://health.kompas.com/read/26C11151608968/sering-tanpa-gejala-kenali-3-tanda-glaukoma-dan-cara-mendeteksinya
608,Kompas Health,2026-03-11,"Cara Pakai BPJS Kesehatan Saat Mudik Lebaran 2026, Peserta Tetap Bisa Berobat di Luar Kota",0,https://health.kompas.com/read/26C11163000868/cara-pakai-bpjs-kesehatan-saat-mudik-lebaran-2026-peserta-tetap-bisa-berobat-di
609,Kompas Health,2026-03-11,"Glaukoma Bisa Menyerang Semua Usia, Tak Hanya Orang di Atas 40 Tahun",0,https://health.kompas.com/read/26C11164600068/glaukoma-bisa-menyerang-semua-usia-tak-hanya-orang-di-atas-40-tahun
610,Kompas Health,2026-03-11,Ratusan Warga Prasejahtera di Cipeucang Dapat Pemeriksaan Gigi Gratis dari usmile,0,https://health.kompas.com/read/26C11175131368/ratusan-warga-prasejahtera-di-cipeucang-dapat-pemeriksaan-gigi-gratis-dari-usmile
611,Kompas Health,2026-03-11,"Tren Masalah Kesehatan Pasca Lebaran, Cek Kolesterol hingga Keluhan Pencernaan Meningkat",0,https://health.kompas.com/read/26C11180500468/tren-masalah-kesehatan-pasca-lebaran-cek-kolesterol-hingga-keluhan-pencernaan
612,Kompas Health,2026-03-11,"4 Mitos tentang Glaukoma yang Masih Banyak Dipercaya, Termasuk Tidak Bisa Dioperasi",0,https://health.kompas.com/read/26C11190300568/4-mitos-tentang-glaukoma-yang-masih-banyak-dipercaya-termasuk-tidak-bisa-dioperasi
613,Kompas Health,2026-03-11,Dokter Kandungan Jelaskan Peran Bakteri Baik dalam Menjaga Vagina Tetap Sehat,0,https://health.kompas.com/read/26C11210000068/dokter-kandungan-jelaskan-peran-bakteri-baik-dalam-menjaga-vagina-tetap-sehat
614,Kompas Health,2026-03-10,7 Tanda Kanker Payudara yang Tidak Biasa Menurut Dokter,0,https://health.kompas.com/read/26C10041500468/7-tanda-kanker-payudara-yang-tidak-biasa-menurut-dokter
615,Kompas Health,2026-03-10,Harga Mahal Hoaks Vaksin,0,https://health.kompas.com/read/26C10124221168/harga-mahal-hoaks-vaksin
616,Kompas Health,2026-03-10,"Mudik Lebaran 2026, Peserta BPJS Kesehatan Tetap Bisa Berobat di Mana Saja",0,https://health.kompas.com/read/26C10202526968/mudik-lebaran-2026-peserta-bpjs-kesehatan-tetap-bisa-berobat-di-mana-saja
617,Kompas Health,2026-03-10,5 Tanda Keputihan yang Harus Segera Diperiksa ke Dokter,0,https://health.kompas.com/read/26C10213000168/5-tanda-keputihan-yang-harus-segera-diperiksa-ke-dokter
618,Kompas Health,2026-03-09,"Kasus Campak Masih Ditemukan, Vaksin Jadi Perlindungan Penting untuk Anak",0,https://health.kompas.com/read/26C09033000468/kasus-campak-masih-ditemukan-vaksin-jadi-perlindungan-penting-untuk-anak
619,Kompas Health,2026-03-09,Kanker Ginjal: Mengapa Kemoterapi Hampir Tidak Berperan?,1,https://health.kompas.com/read/26C09130346368/kanker-ginjal-mengapa-kemoterapi-hampir-tidak-berperan
620,Kompas Health,2026-03-09,Studi Terbaru Ungkap Manfaat Suplemen Propolis untuk Sistem Imun,0,https://health.kompas.com/read/26C09193519568/studi-terbaru-ungkap-manfaat-suplemen-propolis-untuk-sistem-imun
621,Kompas Health,2026-03-09,"Banyak Perempuan Salah Paham, Ini Ciri-ciri Keputihan yang Masih Normal",1,https://health.kompas.com/read/26C09210000968/banyak-perempuan-salah-paham-ini-ciri-ciri-keputihan-yang-masih-normal
622,Kompas Health,2026-03-09,"Gatal, Bau Menyengat, atau Nyeri? Ini Tanda Vagina Tidak Sehat",1,https://health.kompas.com/read/26C09220000468/gatal-bau-menyengat-atau-nyeri-ini-tanda-vagina-tidak-sehat
623,Kompas Health,2026-03-08,"Donny Fattah God Bless Meninggal Dunia, Sempat Alami Sarkopenia yang Melemahkan Otot",0,https://health.kompas.com/read/26C08030000768/donny-fattah-god-bless-meninggal-dunia-sempat-alami-sarkopenia-yang-melemahkan-otot
